"Run.ID","Run.Group","Code","Type","Unit","Value","bio.file","run.sh.file"
28,"gfpointjudith_b","HAD:gfpointjudith","q","value",0.1,"at_biology_28.prm","RunAtlantis_28.sh"
29,"gfpointjudith_b","HAL:gfpointjudith","q","value",0.1,"at_biology_29.prm","RunAtlantis_29.sh"
30,"gfpointjudith_b","OPT:gfpointjudith","q","value",0.1,"at_biology_30.prm","RunAtlantis_30.sh"
31,"gfpointjudith_b","PLA:gfpointjudith","q","value",0.1,"at_biology_31.prm","RunAtlantis_31.sh"
32,"gfpointjudith_b","POL:gfpointjudith","q","value",0.1,"at_biology_32.prm","RunAtlantis_32.sh"
33,"gfpointjudith_b","RED:gfpointjudith","q","value",0.1,"at_biology_33.prm","RunAtlantis_33.sh"
34,"gfpointjudith_b","WHK:gfpointjudith","q","value",0.1,"at_biology_34.prm","RunAtlantis_34.sh"
35,"gfpointjudith_b","WIF:gfpointjudith","q","value",0.1,"at_biology_35.prm","RunAtlantis_35.sh"
36,"gfpointjudith_b","WOL:gfpointjudith","q","value",0.1,"at_biology_36.prm","RunAtlantis_36.sh"
37,"gfpointjudith_b","WPF:gfpointjudith","q","value",0.1,"at_biology_37.prm","RunAtlantis_37.sh"
38,"gfpointjudith_b","WTF:gfpointjudith","q","value",0.1,"at_biology_38.prm","RunAtlantis_38.sh"
39,"gfpointjudith_b","YTF:gfpointjudith","q","value",0.1,"at_biology_39.prm","RunAtlantis_39.sh"
40,"gfboston_b","COD:gfboston","q","value",0.1,"at_biology_40.prm","RunAtlantis_40.sh"
41,"gfboston_b","HAD:gfboston","q","value",0.1,"at_biology_41.prm","RunAtlantis_41.sh"
42,"gfboston_b","HAL:gfboston","q","value",0.1,"at_biology_42.prm","RunAtlantis_42.sh"
43,"gfboston_b","OPT:gfboston","q","value",0.1,"at_biology_43.prm","RunAtlantis_43.sh"
44,"gfboston_b","PLA:gfboston","q","value",0.1,"at_biology_44.prm","RunAtlantis_44.sh"
45,"gfboston_b","POL:gfboston","q","value",0.1,"at_biology_45.prm","RunAtlantis_45.sh"
46,"gfboston_b","RED:gfboston","q","value",0.1,"at_biology_46.prm","RunAtlantis_46.sh"
47,"gfboston_b","WHK:gfboston","q","value",0.1,"at_biology_47.prm","RunAtlantis_47.sh"
48,"gfboston_b","WIF:gfboston","q","value",0.1,"at_biology_48.prm","RunAtlantis_48.sh"
49,"gfboston_b","WOL:gfboston","q","value",0.1,"at_biology_49.prm","RunAtlantis_49.sh"
50,"gfboston_b","WPF:gfboston","q","value",0.1,"at_biology_50.prm","RunAtlantis_50.sh"
51,"gfboston_b","WTF:gfboston","q","value",0.1,"at_biology_51.prm","RunAtlantis_51.sh"
52,"gfboston_b","YTF:gfboston","q","value",0.1,"at_biology_52.prm","RunAtlantis_52.sh"
53,"gfmontauk_b","COD:gfmontauk","q","value",0.1,"at_biology_53.prm","RunAtlantis_53.sh"
54,"gfmontauk_b","HAD:gfmontauk","q","value",0.1,"at_biology_54.prm","RunAtlantis_54.sh"
55,"gfmontauk_b","HAL:gfmontauk","q","value",0.1,"at_biology_55.prm","RunAtlantis_55.sh"
56,"gfmontauk_b","OPT:gfmontauk","q","value",0.1,"at_biology_56.prm","RunAtlantis_56.sh"
57,"gfmontauk_b","PLA:gfmontauk","q","value",0.1,"at_biology_57.prm","RunAtlantis_57.sh"
58,"gfmontauk_b","POL:gfmontauk","q","value",0.1,"at_biology_58.prm","RunAtlantis_58.sh"
59,"gfmontauk_b","RED:gfmontauk","q","value",0.1,"at_biology_59.prm","RunAtlantis_59.sh"
60,"gfmontauk_b","WHK:gfmontauk","q","value",0.1,"at_biology_60.prm","RunAtlantis_60.sh"
61,"gfmontauk_b","WIF:gfmontauk","q","value",0.1,"at_biology_61.prm","RunAtlantis_61.sh"
62,"gfmontauk_b","WOL:gfmontauk","q","value",0.1,"at_biology_62.prm","RunAtlantis_62.sh"
63,"gfmontauk_b","WPF:gfmontauk","q","value",0.1,"at_biology_63.prm","RunAtlantis_63.sh"
64,"gfmontauk_b","WTF:gfmontauk","q","value",0.1,"at_biology_64.prm","RunAtlantis_64.sh"
65,"gfmontauk_b","YTF:gfmontauk","q","value",0.1,"at_biology_65.prm","RunAtlantis_65.sh"
66,"gfportland_b","COD:gfportland","q","value",0.1,"at_biology_66.prm","RunAtlantis_66.sh"
67,"gfportland_b","HAD:gfportland","q","value",0.1,"at_biology_67.prm","RunAtlantis_67.sh"
68,"gfportland_b","HAL:gfportland","q","value",0.1,"at_biology_68.prm","RunAtlantis_68.sh"
69,"gfportland_b","OPT:gfportland","q","value",0.1,"at_biology_69.prm","RunAtlantis_69.sh"
70,"gfportland_b","PLA:gfportland","q","value",0.1,"at_biology_70.prm","RunAtlantis_70.sh"
71,"gfportland_b","POL:gfportland","q","value",0.1,"at_biology_71.prm","RunAtlantis_71.sh"
72,"gfportland_b","RED:gfportland","q","value",0.1,"at_biology_72.prm","RunAtlantis_72.sh"
73,"gfportland_b","WHK:gfportland","q","value",0.1,"at_biology_73.prm","RunAtlantis_73.sh"
74,"gfportland_b","WIF:gfportland","q","value",0.1,"at_biology_74.prm","RunAtlantis_74.sh"
75,"gfportland_b","WOL:gfportland","q","value",0.1,"at_biology_75.prm","RunAtlantis_75.sh"
76,"gfportland_b","WPF:gfportland","q","value",0.1,"at_biology_76.prm","RunAtlantis_76.sh"
77,"gfportland_b","WTF:gfportland","q","value",0.1,"at_biology_77.prm","RunAtlantis_77.sh"
78,"gfportland_b","YTF:gfportland","q","value",0.1,"at_biology_78.prm","RunAtlantis_78.sh"
79,"gfportsmouth_b","COD:gfportsmouth","q","value",0.1,"at_biology_79.prm","RunAtlantis_79.sh"
80,"gfportsmouth_b","HAD:gfportsmouth","q","value",0.1,"at_biology_80.prm","RunAtlantis_80.sh"
81,"gfportsmouth_b","HAL:gfportsmouth","q","value",0.1,"at_biology_81.prm","RunAtlantis_81.sh"
82,"gfportsmouth_b","OPT:gfportsmouth","q","value",0.1,"at_biology_82.prm","RunAtlantis_82.sh"
83,"gfportsmouth_b","PLA:gfportsmouth","q","value",0.1,"at_biology_83.prm","RunAtlantis_83.sh"
84,"gfportsmouth_b","POL:gfportsmouth","q","value",0.1,"at_biology_84.prm","RunAtlantis_84.sh"
85,"gfportsmouth_b","RED:gfportsmouth","q","value",0.1,"at_biology_85.prm","RunAtlantis_85.sh"
86,"gfportsmouth_b","WHK:gfportsmouth","q","value",0.1,"at_biology_86.prm","RunAtlantis_86.sh"
87,"gfportsmouth_b","WIF:gfportsmouth","q","value",0.1,"at_biology_87.prm","RunAtlantis_87.sh"
88,"gfportsmouth_b","WOL:gfportsmouth","q","value",0.1,"at_biology_88.prm","RunAtlantis_88.sh"
89,"gfportsmouth_b","WPF:gfportsmouth","q","value",0.1,"at_biology_89.prm","RunAtlantis_89.sh"
90,"gfportsmouth_b","WTF:gfportsmouth","q","value",0.1,"at_biology_90.prm","RunAtlantis_90.sh"
91,"gfportsmouth_b","YTF:gfportsmouth","q","value",0.1,"at_biology_91.prm","RunAtlantis_91.sh"
92,"gfchatham_b","COD:gfchatham","q","value",0.1,"at_biology_92.prm","RunAtlantis_92.sh"
93,"gfchatham_b","HAD:gfchatham","q","value",0.1,"at_biology_93.prm","RunAtlantis_93.sh"
94,"gfchatham_b","HAL:gfchatham","q","value",0.1,"at_biology_94.prm","RunAtlantis_94.sh"
95,"gfchatham_b","OPT:gfchatham","q","value",0.1,"at_biology_95.prm","RunAtlantis_95.sh"
96,"gfchatham_b","PLA:gfchatham","q","value",0.1,"at_biology_96.prm","RunAtlantis_96.sh"
97,"gfchatham_b","POL:gfchatham","q","value",0.1,"at_biology_97.prm","RunAtlantis_97.sh"
98,"gfchatham_b","RED:gfchatham","q","value",0.1,"at_biology_98.prm","RunAtlantis_98.sh"
99,"gfchatham_b","WHK:gfchatham","q","value",0.1,"at_biology_99.prm","RunAtlantis_99.sh"
100,"gfchatham_b","WIF:gfchatham","q","value",0.1,"at_biology_100.prm","RunAtlantis_100.sh"
101,"gfchatham_b","WOL:gfchatham","q","value",0.1,"at_biology_101.prm","RunAtlantis_101.sh"
102,"gfchatham_b","WPF:gfchatham","q","value",0.1,"at_biology_102.prm","RunAtlantis_102.sh"
103,"gfchatham_b","WTF:gfchatham","q","value",0.1,"at_biology_103.prm","RunAtlantis_103.sh"
104,"gfchatham_b","YTF:gfchatham","q","value",0.1,"at_biology_104.prm","RunAtlantis_104.sh"
105,"gfother_b","COD:gfother","q","value",0.1,"at_biology_105.prm","RunAtlantis_105.sh"
106,"gfother_b","HAD:gfother","q","value",0.1,"at_biology_106.prm","RunAtlantis_106.sh"
107,"gfother_b","HAL:gfother","q","value",0.1,"at_biology_107.prm","RunAtlantis_107.sh"
108,"gfother_b","OPT:gfother","q","value",0.1,"at_biology_108.prm","RunAtlantis_108.sh"
109,"gfother_b","PLA:gfother","q","value",0.1,"at_biology_109.prm","RunAtlantis_109.sh"
110,"gfother_b","POL:gfother","q","value",0.1,"at_biology_110.prm","RunAtlantis_110.sh"
111,"gfother_b","RED:gfother","q","value",0.1,"at_biology_111.prm","RunAtlantis_111.sh"
112,"gfother_b","WHK:gfother","q","value",0.1,"at_biology_112.prm","RunAtlantis_112.sh"
113,"gfother_b","WIF:gfother","q","value",0.1,"at_biology_113.prm","RunAtlantis_113.sh"
114,"gfother_b","WOL:gfother","q","value",0.1,"at_biology_114.prm","RunAtlantis_114.sh"
115,"gfother_b","WPF:gfother","q","value",0.1,"at_biology_115.prm","RunAtlantis_115.sh"
116,"gfother_b","WTF:gfother","q","value",0.1,"at_biology_116.prm","RunAtlantis_116.sh"
117,"gfother_b","YTF:gfother","q","value",0.1,"at_biology_117.prm","RunAtlantis_117.sh"
118,"gfgloucester_b","COD:gfgloucester","q","value",0.25,"at_biology_118.prm","RunAtlantis_118.sh"
119,"gfgloucester_b","HAD:gfgloucester","q","value",0.25,"at_biology_119.prm","RunAtlantis_119.sh"
120,"gfgloucester_b","HAL:gfgloucester","q","value",0.25,"at_biology_120.prm","RunAtlantis_120.sh"
121,"gfgloucester_b","OPT:gfgloucester","q","value",0.25,"at_biology_121.prm","RunAtlantis_121.sh"
122,"gfgloucester_b","PLA:gfgloucester","q","value",0.25,"at_biology_122.prm","RunAtlantis_122.sh"
123,"gfgloucester_b","POL:gfgloucester","q","value",0.25,"at_biology_123.prm","RunAtlantis_123.sh"
124,"gfgloucester_b","RED:gfgloucester","q","value",0.25,"at_biology_124.prm","RunAtlantis_124.sh"
125,"gfgloucester_b","WHK:gfgloucester","q","value",0.25,"at_biology_125.prm","RunAtlantis_125.sh"
126,"gfgloucester_b","WIF:gfgloucester","q","value",0.25,"at_biology_126.prm","RunAtlantis_126.sh"
127,"gfgloucester_b","WOL:gfgloucester","q","value",0.25,"at_biology_127.prm","RunAtlantis_127.sh"
128,"gfgloucester_b","WPF:gfgloucester","q","value",0.25,"at_biology_128.prm","RunAtlantis_128.sh"
129,"gfgloucester_b","WTF:gfgloucester","q","value",0.25,"at_biology_129.prm","RunAtlantis_129.sh"
130,"gfgloucester_b","YTF:gfgloucester","q","value",0.25,"at_biology_130.prm","RunAtlantis_130.sh"
131,"gfnewbedford_b","COD:gfnewbedford","q","value",0.25,"at_biology_131.prm","RunAtlantis_131.sh"
132,"gfnewbedford_b","HAD:gfnewbedford","q","value",0.25,"at_biology_132.prm","RunAtlantis_132.sh"
133,"gfnewbedford_b","HAL:gfnewbedford","q","value",0.25,"at_biology_133.prm","RunAtlantis_133.sh"
134,"gfnewbedford_b","OPT:gfnewbedford","q","value",0.25,"at_biology_134.prm","RunAtlantis_134.sh"
135,"gfnewbedford_b","PLA:gfnewbedford","q","value",0.25,"at_biology_135.prm","RunAtlantis_135.sh"
136,"gfnewbedford_b","POL:gfnewbedford","q","value",0.25,"at_biology_136.prm","RunAtlantis_136.sh"
137,"gfnewbedford_b","RED:gfnewbedford","q","value",0.25,"at_biology_137.prm","RunAtlantis_137.sh"
138,"gfnewbedford_b","WHK:gfnewbedford","q","value",0.25,"at_biology_138.prm","RunAtlantis_138.sh"
139,"gfnewbedford_b","WIF:gfnewbedford","q","value",0.25,"at_biology_139.prm","RunAtlantis_139.sh"
140,"gfnewbedford_b","WOL:gfnewbedford","q","value",0.25,"at_biology_140.prm","RunAtlantis_140.sh"
141,"gfnewbedford_b","WPF:gfnewbedford","q","value",0.25,"at_biology_141.prm","RunAtlantis_141.sh"
142,"gfnewbedford_b","WTF:gfnewbedford","q","value",0.25,"at_biology_142.prm","RunAtlantis_142.sh"
143,"gfnewbedford_b","YTF:gfnewbedford","q","value",0.25,"at_biology_143.prm","RunAtlantis_143.sh"
144,"gfpointjudith_b","COD:gfpointjudith","q","value",0.25,"at_biology_144.prm","RunAtlantis_144.sh"
145,"gfpointjudith_b","HAD:gfpointjudith","q","value",0.25,"at_biology_145.prm","RunAtlantis_145.sh"
146,"gfpointjudith_b","HAL:gfpointjudith","q","value",0.25,"at_biology_146.prm","RunAtlantis_146.sh"
147,"gfpointjudith_b","OPT:gfpointjudith","q","value",0.25,"at_biology_147.prm","RunAtlantis_147.sh"
148,"gfpointjudith_b","PLA:gfpointjudith","q","value",0.25,"at_biology_148.prm","RunAtlantis_148.sh"
149,"gfpointjudith_b","POL:gfpointjudith","q","value",0.25,"at_biology_149.prm","RunAtlantis_149.sh"
150,"gfpointjudith_b","RED:gfpointjudith","q","value",0.25,"at_biology_150.prm","RunAtlantis_150.sh"
151,"gfpointjudith_b","WHK:gfpointjudith","q","value",0.25,"at_biology_151.prm","RunAtlantis_151.sh"
152,"gfpointjudith_b","WIF:gfpointjudith","q","value",0.25,"at_biology_152.prm","RunAtlantis_152.sh"
153,"gfpointjudith_b","WOL:gfpointjudith","q","value",0.25,"at_biology_153.prm","RunAtlantis_153.sh"
154,"gfpointjudith_b","WPF:gfpointjudith","q","value",0.25,"at_biology_154.prm","RunAtlantis_154.sh"
155,"gfpointjudith_b","WTF:gfpointjudith","q","value",0.25,"at_biology_155.prm","RunAtlantis_155.sh"
156,"gfpointjudith_b","YTF:gfpointjudith","q","value",0.25,"at_biology_156.prm","RunAtlantis_156.sh"
157,"gfboston_b","COD:gfboston","q","value",0.25,"at_biology_157.prm","RunAtlantis_157.sh"
158,"gfboston_b","HAD:gfboston","q","value",0.25,"at_biology_158.prm","RunAtlantis_158.sh"
159,"gfboston_b","HAL:gfboston","q","value",0.25,"at_biology_159.prm","RunAtlantis_159.sh"
160,"gfboston_b","OPT:gfboston","q","value",0.25,"at_biology_160.prm","RunAtlantis_160.sh"
161,"gfboston_b","PLA:gfboston","q","value",0.25,"at_biology_161.prm","RunAtlantis_161.sh"
162,"gfboston_b","POL:gfboston","q","value",0.25,"at_biology_162.prm","RunAtlantis_162.sh"
163,"gfboston_b","RED:gfboston","q","value",0.25,"at_biology_163.prm","RunAtlantis_163.sh"
164,"gfboston_b","WHK:gfboston","q","value",0.25,"at_biology_164.prm","RunAtlantis_164.sh"
165,"gfboston_b","WIF:gfboston","q","value",0.25,"at_biology_165.prm","RunAtlantis_165.sh"
166,"gfboston_b","WOL:gfboston","q","value",0.25,"at_biology_166.prm","RunAtlantis_166.sh"
167,"gfboston_b","WPF:gfboston","q","value",0.25,"at_biology_167.prm","RunAtlantis_167.sh"
168,"gfboston_b","WTF:gfboston","q","value",0.25,"at_biology_168.prm","RunAtlantis_168.sh"
169,"gfboston_b","YTF:gfboston","q","value",0.25,"at_biology_169.prm","RunAtlantis_169.sh"
170,"gfmontauk_b","COD:gfmontauk","q","value",0.25,"at_biology_170.prm","RunAtlantis_170.sh"
171,"gfmontauk_b","HAD:gfmontauk","q","value",0.25,"at_biology_171.prm","RunAtlantis_171.sh"
172,"gfmontauk_b","HAL:gfmontauk","q","value",0.25,"at_biology_172.prm","RunAtlantis_172.sh"
173,"gfmontauk_b","OPT:gfmontauk","q","value",0.25,"at_biology_173.prm","RunAtlantis_173.sh"
174,"gfmontauk_b","PLA:gfmontauk","q","value",0.25,"at_biology_174.prm","RunAtlantis_174.sh"
175,"gfmontauk_b","POL:gfmontauk","q","value",0.25,"at_biology_175.prm","RunAtlantis_175.sh"
176,"gfmontauk_b","RED:gfmontauk","q","value",0.25,"at_biology_176.prm","RunAtlantis_176.sh"
177,"gfmontauk_b","WHK:gfmontauk","q","value",0.25,"at_biology_177.prm","RunAtlantis_177.sh"
178,"gfmontauk_b","WIF:gfmontauk","q","value",0.25,"at_biology_178.prm","RunAtlantis_178.sh"
179,"gfmontauk_b","WOL:gfmontauk","q","value",0.25,"at_biology_179.prm","RunAtlantis_179.sh"
180,"gfmontauk_b","WPF:gfmontauk","q","value",0.25,"at_biology_180.prm","RunAtlantis_180.sh"
181,"gfmontauk_b","WTF:gfmontauk","q","value",0.25,"at_biology_181.prm","RunAtlantis_181.sh"
182,"gfmontauk_b","YTF:gfmontauk","q","value",0.25,"at_biology_182.prm","RunAtlantis_182.sh"
183,"gfportland_b","COD:gfportland","q","value",0.25,"at_biology_183.prm","RunAtlantis_183.sh"
184,"gfportland_b","HAD:gfportland","q","value",0.25,"at_biology_184.prm","RunAtlantis_184.sh"
185,"gfportland_b","HAL:gfportland","q","value",0.25,"at_biology_185.prm","RunAtlantis_185.sh"
186,"gfportland_b","OPT:gfportland","q","value",0.25,"at_biology_186.prm","RunAtlantis_186.sh"
187,"gfportland_b","PLA:gfportland","q","value",0.25,"at_biology_187.prm","RunAtlantis_187.sh"
188,"gfportland_b","POL:gfportland","q","value",0.25,"at_biology_188.prm","RunAtlantis_188.sh"
189,"gfportland_b","RED:gfportland","q","value",0.25,"at_biology_189.prm","RunAtlantis_189.sh"
190,"gfportland_b","WHK:gfportland","q","value",0.25,"at_biology_190.prm","RunAtlantis_190.sh"
191,"gfportland_b","WIF:gfportland","q","value",0.25,"at_biology_191.prm","RunAtlantis_191.sh"
192,"gfportland_b","WOL:gfportland","q","value",0.25,"at_biology_192.prm","RunAtlantis_192.sh"
193,"gfportland_b","WPF:gfportland","q","value",0.25,"at_biology_193.prm","RunAtlantis_193.sh"
194,"gfportland_b","WTF:gfportland","q","value",0.25,"at_biology_194.prm","RunAtlantis_194.sh"
195,"gfportland_b","YTF:gfportland","q","value",0.25,"at_biology_195.prm","RunAtlantis_195.sh"
196,"gfportsmouth_b","COD:gfportsmouth","q","value",0.25,"at_biology_196.prm","RunAtlantis_196.sh"
197,"gfportsmouth_b","HAD:gfportsmouth","q","value",0.25,"at_biology_197.prm","RunAtlantis_197.sh"
198,"gfportsmouth_b","HAL:gfportsmouth","q","value",0.25,"at_biology_198.prm","RunAtlantis_198.sh"
199,"gfportsmouth_b","OPT:gfportsmouth","q","value",0.25,"at_biology_199.prm","RunAtlantis_199.sh"
200,"gfportsmouth_b","PLA:gfportsmouth","q","value",0.25,"at_biology_200.prm","RunAtlantis_200.sh"
201,"gfportsmouth_b","POL:gfportsmouth","q","value",0.25,"at_biology_201.prm","RunAtlantis_201.sh"
202,"gfportsmouth_b","RED:gfportsmouth","q","value",0.25,"at_biology_202.prm","RunAtlantis_202.sh"
203,"gfportsmouth_b","WHK:gfportsmouth","q","value",0.25,"at_biology_203.prm","RunAtlantis_203.sh"
204,"gfportsmouth_b","WIF:gfportsmouth","q","value",0.25,"at_biology_204.prm","RunAtlantis_204.sh"
205,"gfportsmouth_b","WOL:gfportsmouth","q","value",0.25,"at_biology_205.prm","RunAtlantis_205.sh"
206,"gfportsmouth_b","WPF:gfportsmouth","q","value",0.25,"at_biology_206.prm","RunAtlantis_206.sh"
207,"gfportsmouth_b","WTF:gfportsmouth","q","value",0.25,"at_biology_207.prm","RunAtlantis_207.sh"
208,"gfportsmouth_b","YTF:gfportsmouth","q","value",0.25,"at_biology_208.prm","RunAtlantis_208.sh"
209,"gfchatham_b","COD:gfchatham","q","value",0.25,"at_biology_209.prm","RunAtlantis_209.sh"
210,"gfchatham_b","HAD:gfchatham","q","value",0.25,"at_biology_210.prm","RunAtlantis_210.sh"
211,"gfchatham_b","HAL:gfchatham","q","value",0.25,"at_biology_211.prm","RunAtlantis_211.sh"
212,"gfchatham_b","OPT:gfchatham","q","value",0.25,"at_biology_212.prm","RunAtlantis_212.sh"
213,"gfchatham_b","PLA:gfchatham","q","value",0.25,"at_biology_213.prm","RunAtlantis_213.sh"
214,"gfchatham_b","POL:gfchatham","q","value",0.25,"at_biology_214.prm","RunAtlantis_214.sh"
215,"gfchatham_b","RED:gfchatham","q","value",0.25,"at_biology_215.prm","RunAtlantis_215.sh"
216,"gfchatham_b","WHK:gfchatham","q","value",0.25,"at_biology_216.prm","RunAtlantis_216.sh"
217,"gfchatham_b","WIF:gfchatham","q","value",0.25,"at_biology_217.prm","RunAtlantis_217.sh"
218,"gfchatham_b","WOL:gfchatham","q","value",0.25,"at_biology_218.prm","RunAtlantis_218.sh"
219,"gfchatham_b","WPF:gfchatham","q","value",0.25,"at_biology_219.prm","RunAtlantis_219.sh"
220,"gfchatham_b","WTF:gfchatham","q","value",0.25,"at_biology_220.prm","RunAtlantis_220.sh"
221,"gfchatham_b","YTF:gfchatham","q","value",0.25,"at_biology_221.prm","RunAtlantis_221.sh"
222,"gfother_b","COD:gfother","q","value",0.25,"at_biology_222.prm","RunAtlantis_222.sh"
223,"gfother_b","HAD:gfother","q","value",0.25,"at_biology_223.prm","RunAtlantis_223.sh"
224,"gfother_b","HAL:gfother","q","value",0.25,"at_biology_224.prm","RunAtlantis_224.sh"
225,"gfother_b","OPT:gfother","q","value",0.25,"at_biology_225.prm","RunAtlantis_225.sh"
226,"gfother_b","PLA:gfother","q","value",0.25,"at_biology_226.prm","RunAtlantis_226.sh"
227,"gfother_b","POL:gfother","q","value",0.25,"at_biology_227.prm","RunAtlantis_227.sh"
228,"gfother_b","RED:gfother","q","value",0.25,"at_biology_228.prm","RunAtlantis_228.sh"
229,"gfother_b","WHK:gfother","q","value",0.25,"at_biology_229.prm","RunAtlantis_229.sh"
230,"gfother_b","WIF:gfother","q","value",0.25,"at_biology_230.prm","RunAtlantis_230.sh"
231,"gfother_b","WOL:gfother","q","value",0.25,"at_biology_231.prm","RunAtlantis_231.sh"
232,"gfother_b","WPF:gfother","q","value",0.25,"at_biology_232.prm","RunAtlantis_232.sh"
233,"gfother_b","WTF:gfother","q","value",0.25,"at_biology_233.prm","RunAtlantis_233.sh"
234,"gfother_b","YTF:gfother","q","value",0.25,"at_biology_234.prm","RunAtlantis_234.sh"
235,"gfgloucester_b","COD:gfgloucester","q","value",0.5,"at_biology_235.prm","RunAtlantis_235.sh"
236,"gfgloucester_b","HAD:gfgloucester","q","value",0.5,"at_biology_236.prm","RunAtlantis_236.sh"
237,"gfgloucester_b","HAL:gfgloucester","q","value",0.5,"at_biology_237.prm","RunAtlantis_237.sh"
238,"gfgloucester_b","OPT:gfgloucester","q","value",0.5,"at_biology_238.prm","RunAtlantis_238.sh"
239,"gfgloucester_b","PLA:gfgloucester","q","value",0.5,"at_biology_239.prm","RunAtlantis_239.sh"
240,"gfgloucester_b","POL:gfgloucester","q","value",0.5,"at_biology_240.prm","RunAtlantis_240.sh"
241,"gfgloucester_b","RED:gfgloucester","q","value",0.5,"at_biology_241.prm","RunAtlantis_241.sh"
242,"gfgloucester_b","WHK:gfgloucester","q","value",0.5,"at_biology_242.prm","RunAtlantis_242.sh"
243,"gfgloucester_b","WIF:gfgloucester","q","value",0.5,"at_biology_243.prm","RunAtlantis_243.sh"
244,"gfgloucester_b","WOL:gfgloucester","q","value",0.5,"at_biology_244.prm","RunAtlantis_244.sh"
245,"gfgloucester_b","WPF:gfgloucester","q","value",0.5,"at_biology_245.prm","RunAtlantis_245.sh"
246,"gfgloucester_b","WTF:gfgloucester","q","value",0.5,"at_biology_246.prm","RunAtlantis_246.sh"
247,"gfgloucester_b","YTF:gfgloucester","q","value",0.5,"at_biology_247.prm","RunAtlantis_247.sh"
248,"gfnewbedford_b","COD:gfnewbedford","q","value",0.5,"at_biology_248.prm","RunAtlantis_248.sh"
249,"gfnewbedford_b","HAD:gfnewbedford","q","value",0.5,"at_biology_249.prm","RunAtlantis_249.sh"
250,"gfnewbedford_b","HAL:gfnewbedford","q","value",0.5,"at_biology_250.prm","RunAtlantis_250.sh"
251,"gfnewbedford_b","OPT:gfnewbedford","q","value",0.5,"at_biology_251.prm","RunAtlantis_251.sh"
252,"gfnewbedford_b","PLA:gfnewbedford","q","value",0.5,"at_biology_252.prm","RunAtlantis_252.sh"
253,"gfnewbedford_b","POL:gfnewbedford","q","value",0.5,"at_biology_253.prm","RunAtlantis_253.sh"
254,"gfnewbedford_b","RED:gfnewbedford","q","value",0.5,"at_biology_254.prm","RunAtlantis_254.sh"
